f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,price,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price.1,neighbourhood_cleansed,cancellation_policy,room_type,property_type,flag_n_bathrooms,flag_n_beds,flag_n_review_scores_rating,flag_n_reviews_per_month,flag_days_since
House,Entire home/apt,strict,Real Bed,Hackney,140.0,6,2.0,94.0,7,1,0.23,0,6,6.0,930.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,140.0,Hackney,strict,Entire home/apt,House,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,20.0,1,2.0,80.0,1,1,0.05,0,14,1.0,646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20.0,Hackney,flexible,Private room,House,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,100.0,2,1.0,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
House,Private room,strict,Real Bed,Hackney,50.0,2,2.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,50.0,Hackney,strict,Private room,House,0,0,1,1,1
House,Private room,strict,Real Bed,Hackney,25.0,2,1.5,96.0,0,1,0.51,10,2,2.0,399.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,25.0,Hackney,strict,Private room,House,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,240.0,6,2.0,96.0,0,4,0.51,15,1,6.0,399.0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,240.0,Hackney,strict,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Shared room,flexible,Real Bed,Hackney,100.0,2,1.0,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Hackney,flexible,Shared room,Apartment,0,0,1,1,1
House,Private room,flexible,Real Bed,Hackney,85.0,2,2.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,85.0,Hackney,flexible,Private room,House,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,40.0,2,1.5,90.0,2,1,0.23,0,3,1.0,255.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,60.0,2,1.0,96.0,0,1,0.51,0,3,1.0,399.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,60.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,flexible,Real Bed,Hackney,150.0,4,2.0,96.0,0,1,0.51,0,1,2.0,399.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,150.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,moderate,Real Bed,Hackney,90.0,2,1.0,95.0,20,1,0.66,0,3,1.0,907.0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,90.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,25.0,1,1.0,100.0,1,1,0.06,15,4,1.0,516.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,25.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
House,Entire home/apt,flexible,Real Bed,Hackney,97.0,6,2.0,96.0,1,1,0.06,0,3,4.0,478.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,97.0,Hackney,flexible,Entire home/apt,House,0,0,1,0,0
House,Private room,strict,Real Bed,Hackney,32.0,2,2.0,87.0,33,1,1.22,8,2,1.0,813.0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,32.0,Hackney,strict,Private room,House,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,30.0,1,1.0,100.0,2,1,0.47,0,2,1.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,25.0,2,1.0,100.0,3,1,0.45,0,3,1.0,201.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,25.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,moderate,Couch,Hackney,68.0,2,1.0,91.0,32,1,1.33,0,2,1.0,720.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,68.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
House,Entire home/apt,moderate,Real Bed,Hackney,111.0,4,1.0,100.0,3,1,0.26,0,3,2.0,347.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,111.0,Hackney,moderate,Entire home/apt,House,0,0,0,0,0
House,Private room,flexible,Couch,Hackney,34.0,2,1.0,100.0,4,1,4.0,0,1,1.0,16.0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,34.0,Hackney,flexible,Private room,House,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,25.0,2,1.0,96.0,0,1,0.51,0,3,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,25.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,100.0,4,1.0,20.0,1,1,0.47,0,2,2.0,63.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,100.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,113.0,2,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,113.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,80.0,2,1.5,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,35.0,2,1.0,20.0,1,1,0.17,10,1,1.0,179.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,35.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
House,Entire home/apt,moderate,Real Bed,Hackney,100.0,4,1.0,89.0,7,1,0.55,0,2,2.0,378.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,100.0,Hackney,moderate,Entire home/apt,House,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,55.0,2,1.0,96.0,0,1,0.51,0,1,1.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55.0,Hackney,flexible,Private room,House,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,40.0,2,1.0,95.0,11,1,0.73,10,1,1.0,454.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,40.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,30.0,2,1.0,96.0,0,1,0.51,5,1,1.0,399.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,30.0,Hackney,moderate,Private room,Apartment,0,0,1,1,1
House,Private room,strict,Real Bed,Hackney,36.0,1,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,36.0,Hackney,strict,Private room,House,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,50.0,2,1.0,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,55.0,2,1.0,90.0,10,1,0.58,0,1,1.0,517.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,55.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,49.0,1,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,49.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
House,Private room,strict,Real Bed,Hackney,60.0,2,1.0,100.0,2,1,2.0,10,1,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,60.0,Hackney,strict,Private room,House,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,150.0,2,1.0,100.0,8,1,0.66,90,2,1.0,360.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,150.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,100.0,2,1.0,90.0,17,1,0.98,0,3,1.0,521.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,100.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,85.0,4,1.0,97.0,32,2,2.44,30,4,2.0,393.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,85.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,24.0,2,1.0,81.0,77,2,5.8,10,1,1.0,397.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,50.0,2,2.0,96.0,0,1,0.51,0,7,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50.0,Hackney,moderate,Private room,Apartment,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,59.0,2,1.0,96.0,0,1,0.51,0,3,1.0,399.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,59.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,131.0,4,1.0,92.0,61,1,2.4,0,2,2.0,762.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,131.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
House,Entire home/apt,strict,Real Bed,Hackney,179.0,7,2.5,99.0,15,1,0.87,0,2,4.0,517.0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,179.0,Hackney,strict,Entire home/apt,House,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,70.0,4,1.5,96.0,0,2,0.51,20,1,1.0,399.0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,70.0,Hackney,strict,Private room,Apartment,0,0,1,1,1
House,Private room,flexible,Real Bed,Hackney,60.0,2,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,Hackney,flexible,Private room,House,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,280.0,6,2.0,100.0,1,1,1.0,0,3,3.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,280.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,45.0,2,1.0,90.0,4,1,0.2,20,90,1.0,587.0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,45.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,42.0,2,1.0,96.0,0,1,0.51,5,1,1.0,399.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.0,Hackney,strict,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,95.0,4,1.0,94.0,37,1,1.17,7,2,2.0,951.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,95.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
House,Private room,strict,Real Bed,Hackney,30.0,2,1.5,90.0,4,1,0.21,15,3,1.0,565.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,30.0,Hackney,strict,Private room,House,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,40.0,2,1.0,97.0,12,1,0.73,5,3,1.0,489.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
House,Private room,moderate,Real Bed,Hackney,24.0,1,1.0,100.0,1,1,0.06,0,14,1.0,531.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,24.0,Hackney,moderate,Private room,House,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,55.0,1,2.0,96.0,0,1,0.51,0,1,1.0,399.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,55.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,flexible,Real Bed,Hackney,80.0,3,1.0,100.0,3,1,0.32,0,3,2.0,276.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,80.0,Hackney,flexible,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,83.0,4,1.0,96.0,0,1,0.51,0,2,2.0,399.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,83.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
House,Entire home/apt,strict,Real Bed,Hackney,105.0,7,1.0,96.0,0,1,0.51,0,5,4.0,399.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,105.0,Hackney,strict,Entire home/apt,House,0,0,1,1,1
Apartment,Entire home/apt,moderate,Real Bed,Hackney,78.0,3,1.0,90.0,2,1,0.12,0,3,2.0,509.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,78.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,65.0,6,1.0,100.0,1,1,0.03,0,1,3.0,972.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,65.0,Hackney,flexible,Entire home/apt,Apartment,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,57.0,2,1.0,96.0,28,1,0.93,0,2,1.0,903.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,57.0,Hackney,flexible,Private room,House,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,59.0,4,1.0,74.0,34,2,1.54,10,7,2.0,660.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,59.0,Hackney,flexible,Entire home/apt,Apartment,0,0,0,0,0
House,Entire home/apt,strict,Real Bed,Hackney,149.0,7,1.5,90.0,2,1,0.94,0,2,4.0,63.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,149.0,Hackney,strict,Entire home/apt,House,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,138.0,2,2.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,138.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
House,Private room,strict,Real Bed,Hackney,33.0,2,2.0,86.0,7,2,0.49,12,2,1.0,425.0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,33.0,Hackney,strict,Private room,House,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,93.0,4,2.0,90.0,18,4,0.8,5,2,3.0,671.0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,93.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,23.0,1,1.0,80.0,1,1,1.0,0,14,1.0,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,99.0,3,1.0,93.0,72,2,3.79,25,3,2.0,569.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,99.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,moderate,Real Bed,Hackney,70.0,4,1.0,100.0,3,1,0.21,0,5,1.0,427.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,70.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Shared room,flexible,Real Bed,Hackney,10.0,1,1.0,96.0,0,1,0.51,0,22,1.0,399.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.0,Hackney,flexible,Shared room,Apartment,0,0,1,1,1
Apartment,Private room,moderate,Real Bed,Hackney,30.0,1,1.5,100.0,1,1,1.0,0,21,1.0,5.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,30.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,75.0,2,1.0,96.0,0,1,0.51,0,3,1.0,399.0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,75.0,Hackney,strict,Entire home/apt,Apartment,0,0,1,1,1
House,Entire home/apt,strict,Real Bed,Hackney,280.0,6,3.0,96.0,0,1,0.51,0,4,4.0,399.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,280.0,Hackney,strict,Entire home/apt,House,0,0,1,1,1
