hotel_id,city,country,price,distance,stars,rating,accommodation_type,year,month,weekend
8048,London,United Kingdom,380,0.7,5.0,3.9,Hotel,2017,11,0
8049,London,United Kingdom,292,0.8,4.0,4.3,Apartment,2017,11,0
8052,London,United Kingdom,481,1.2,4.0,4.8,Apart-hotel,2017,11,0
8053,London,United Kingdom,303,0.8,4.0,3.7,Hotel,2017,11,0
8054,London,United Kingdom,1030,1.1,5.0,4.5,Hotel,2017,11,0
8055,London,United Kingdom,432,0.8,4.0,4.1,Hotel,2017,11,0
8056,London,United Kingdom,435,0.5,5.0,4.3,Hotel,2017,11,0
8057,London,United Kingdom,649,1.1,5.0,4.9,Hotel,2017,11,0
8058,London,United Kingdom,338,0.5,4.0,4.4,Hotel,2017,11,0
8059,London,United Kingdom,467,1.2,5.0,4.3,Hotel,2017,11,0
8060,London,United Kingdom,945,0.9,5.0,4.6,Hotel,2017,11,0
8061,London,United Kingdom,1142,0.9,5.0,4.8,Hotel,2017,11,0
8062,London,United Kingdom,333,1.1,5.0,4.0,Hotel,2017,11,0
8063,London,United Kingdom,288,0.8,4.0,3.5,Hotel,2017,11,0
8064,London,United Kingdom,892,1.0,5.0,4.9,Hotel,2017,11,0
8065,London,United Kingdom,328,0.8,5.0,4.3,Hotel,2017,11,0
8066,London,United Kingdom,396,0.7,5.0,4.3,Hotel,2017,11,0
8072,London,United Kingdom,102,3.4,4.0,3.2,Hotel,2017,11,0
8073,London,United Kingdom,200,3.3,4.0,4.0,Hotel,2017,11,0
8076,London,United Kingdom,88,3.0,2.0,2.9,Hotel,2017,11,0
8077,London,United Kingdom,362,3.3,3.5,4.3,Hotel,2017,11,0
8078,London,United Kingdom,183,3.7,4.0,4.1,Guest House,2017,11,0
8079,London,United Kingdom,191,3.0,3.0,4.3,Guest House,2017,11,0
8080,London,United Kingdom,84,2.8,2.5,2.7,Hotel,2017,11,0
8081,London,United Kingdom,158,2.8,4.0,3.2,Hotel,2017,11,0
8082,London,United Kingdom,69,2.8,3.0,2.9,Hotel,2017,11,0
8083,London,United Kingdom,112,2.9,4.0,3.5,Guest House,2017,11,0
8084,London,United Kingdom,69,2.8,2.0,2.5,Hotel,2017,11,0
8091,London,United Kingdom,212,2.3,4.0,3.5,Guest House,2017,11,0
8092,London,United Kingdom,85,2.2,2.0,2.9,Hostel,2017,11,0
8093,London,United Kingdom,100,2.1,3.0,3.2,Hotel,2017,11,0
8094,London,United Kingdom,143,2.7,3.0,4.0,Hotel,2017,11,0
8095,London,United Kingdom,212,2.5,4.0,3.5,Inn,2017,11,0
8096,London,United Kingdom,130,1.7,3.0,3.2,Guest House,2017,11,0
8097,London,United Kingdom,105,2.2,3.0,2.7,Hotel,2017,11,0
8098,London,United Kingdom,236,2.1,3.0,3.0,Hotel,2017,11,0
8099,London,United Kingdom,83,2.0,3.0,3.0,Hotel,2017,11,0
8100,London,United Kingdom,307,2.4,4.0,4.0,Hotel,2017,11,0
8101,London,United Kingdom,153,2.0,3.0,3.0,Hotel,2017,11,0
8102,London,United Kingdom,123,2.6,3.0,3.7,Bed and breakfast,2017,11,0
8103,London,United Kingdom,85,2.0,2.0,2.5,Hotel,2017,11,0
8104,London,United Kingdom,94,2.0,3.0,2.7,Hotel,2017,11,0
8105,London,United Kingdom,114,2.0,2.0,3.4,Hotel,2017,11,0
8106,London,United Kingdom,134,2.2,2.5,2.5,Hotel,2017,11,0
8107,London,United Kingdom,85,2.6,3.0,2.7,Apartment,2017,11,0
8108,London,United Kingdom,138,2.0,3.0,3.7,Hotel,2017,11,0
8109,London,United Kingdom,162,2.0,3.0,4.0,Hotel,2017,11,0
8110,London,United Kingdom,88,2.0,2.0,3.2,Hotel,2017,11,0
8111,London,United Kingdom,142,2.0,3.0,3.2,Bed and breakfast,2017,11,0
8112,London,United Kingdom,242,2.2,4.0,3.9,Hotel,2017,11,0
8113,London,United Kingdom,74,2.1,2.5,2.0,Guest House,2017,11,0
8114,London,United Kingdom,109,2.0,3.0,3.4,Bed and breakfast,2017,11,0
8115,London,United Kingdom,84,1.9,2.0,2.2,Hotel,2017,11,0
8116,London,United Kingdom,103,2.0,2.0,3.2,Hotel,2017,11,0
8117,London,United Kingdom,135,2.0,3.0,3.2,Hotel,2017,11,0
8118,London,United Kingdom,253,2.6,4.0,4.0,Hotel,2017,11,0
8119,London,United Kingdom,129,2.0,3.0,3.7,Hotel,2017,11,0
8120,London,United Kingdom,95,2.2,3.0,2.9,Hotel,2017,11,0
8121,London,United Kingdom,120,2.0,3.0,3.0,Hotel,2017,11,0
8122,London,United Kingdom,235,2.0,3.0,4.3,Hotel,2017,11,0
8123,London,United Kingdom,102,2.0,3.0,3.2,Guest House,2017,11,0
8124,London,United Kingdom,164,2.0,3.0,3.7,Hotel,2017,11,0
8126,London,United Kingdom,132,2.0,3.0,2.7,Guest House,2017,11,0
8127,London,United Kingdom,81,2.3,3.5,2.2,Apartment,2017,11,0
8128,London,United Kingdom,132,2.0,3.0,3.4,Hotel,2017,11,0
8129,London,United Kingdom,255,2.3,5.0,4.3,Guest House,2017,11,0
8130,London,United Kingdom,161,2.0,3.0,3.5,Hotel,2017,11,0
8131,London,United Kingdom,126,2.0,3.0,3.0,Bed and breakfast,2017,11,0
8132,London,United Kingdom,288,2.1,4.0,3.5,Hotel,2017,11,0
8134,London,United Kingdom,128,2.0,3.0,3.0,Hotel,2017,11,0
8135,London,United Kingdom,198,2.0,3.0,3.7,Hotel,2017,11,0
8136,London,United Kingdom,258,2.7,4.0,4.3,Hotel,2017,11,0
8137,London,United Kingdom,85,2.0,2.5,2.5,Hotel,2017,11,0
8138,London,United Kingdom,119,2.0,2.5,2.5,Hotel,2017,11,0
8139,London,United Kingdom,128,2.0,2.0,3.2,Guest House,2017,11,0
8140,London,United Kingdom,105,2.0,2.5,3.7,Hotel,2017,11,0
8141,London,United Kingdom,98,2.0,2.0,3.0,Hotel,2017,11,0
8142,London,United Kingdom,38,2.4,2.0,3.0,Hostel,2017,11,0
8143,London,United Kingdom,319,2.1,4.0,4.3,Hotel,2017,11,0
8144,London,United Kingdom,112,2.1,2.0,3.0,Hostel,2017,11,0
8145,London,United Kingdom,78,2.1,3.0,3.0,Apartment,2017,11,0
8146,London,United Kingdom,110,2.0,3.0,3.5,Hotel,2017,11,0
8147,London,United Kingdom,108,2.0,3.0,2.9,Hotel,2017,11,0
8148,London,United Kingdom,122,2.0,3.0,3.0,Hotel,2017,11,0
8149,London,United Kingdom,122,2.0,3.0,3.2,Hotel,2017,11,0
8150,London,United Kingdom,128,2.0,3.5,3.5,Apart-hotel,2017,11,0
8151,London,United Kingdom,129,2.1,3.0,3.5,Hotel,2017,11,0
8153,London,United Kingdom,158,2.1,2.0,4.0,Guest House,2017,11,0
8154,London,United Kingdom,131,2.1,3.0,3.5,Guest House,2017,11,0
8155,London,United Kingdom,143,2.3,3.5,1.3,Apartment,2017,11,0
8156,London,United Kingdom,182,2.7,4.0,3.7,Hotel,2017,11,0
8157,London,United Kingdom,139,2.4,3.0,3.2,Hotel,2017,11,0
8158,London,United Kingdom,110,2.8,2.0,2.7,Hotel,2017,11,0
8159,London,United Kingdom,113,2.1,2.5,3.0,Hotel,2017,11,0
8161,London,United Kingdom,84,2.2,2.0,3.2,Hotel,2017,11,0
8162,London,United Kingdom,117,2.1,2.0,3.5,Hotel,2017,11,0
8163,London,United Kingdom,255,2.0,4.0,3.7,Hotel,2017,11,0
8164,London,United Kingdom,102,2.5,2.0,3.0,Hostel,2017,11,0
8165,London,United Kingdom,129,2.4,3.5,3.5,Hotel,2017,11,0
8166,London,United Kingdom,108,2.8,2.5,3.5,Hotel,2017,11,0
8167,London,United Kingdom,108,2.7,4.0,3.5,Inn,2017,11,0
8168,London,United Kingdom,105,2.4,2.0,3.7,Hotel,2017,11,0
8169,London,United Kingdom,128,2.2,3.0,3.5,Hotel,2017,11,0
8170,London,United Kingdom,129,2.2,3.0,3.7,Bed and breakfast,2017,11,0
8171,London,United Kingdom,142,1.9,2.5,3.9,Hotel,2017,11,0
8172,London,United Kingdom,85,1.9,2.5,2.4,Hotel,2017,11,0
8173,London,United Kingdom,113,2.2,3.0,3.2,Hotel,2017,11,0
8174,London,United Kingdom,193,2.4,4.0,4.0,Hotel,2017,11,0
8175,London,United Kingdom,198,2.3,4.0,3.7,Hotel,2017,11,0
8176,London,United Kingdom,110,2.2,2.0,3.2,Hotel,2017,11,0
8178,London,United Kingdom,97,2.0,3.0,3.0,Hotel,2017,11,0
8179,London,United Kingdom,227,2.3,4.0,3.7,Hotel,2017,11,0
8180,London,United Kingdom,326,2.5,4.0,4.4,Hotel,2017,11,0
8181,London,United Kingdom,284,2.1,4.0,4.3,Hotel,2017,11,0
8182,London,United Kingdom,109,2.5,3.0,3.2,Apartment,2017,11,0
8183,London,United Kingdom,110,2.0,2.0,2.5,Hotel,2017,11,0
8184,London,United Kingdom,150,2.7,3.5,4.3,Apart-hotel,2017,11,0
8185,London,United Kingdom,196,2.4,4.0,4.1,Hotel,2017,11,0
8186,London,United Kingdom,95,2.7,3.0,3.2,Hotel,2017,11,0
8187,London,United Kingdom,74,2.5,3.5,2.7,Apartment,2017,11,0
8188,London,United Kingdom,114,1.9,2.5,2.7,Hotel,2017,11,0
8189,London,United Kingdom,120,2.0,3.0,3.0,Hotel,2017,11,0
8190,London,United Kingdom,167,2.0,4.0,3.7,Hotel,2017,11,0
8191,London,United Kingdom,123,1.9,2.5,2.9,Hotel,2017,11,0
8192,London,United Kingdom,134,2.1,4.0,2.7,Hotel,2017,11,0
8193,London,United Kingdom,116,2.5,3.0,3.0,Hotel,2017,11,0
8194,London,United Kingdom,117,2.5,3.0,3.0,Hotel,2017,11,0
8195,London,United Kingdom,401,2.3,4.0,4.1,Hotel,2017,11,0
8197,London,United Kingdom,126,2.5,3.0,3.4,Hotel,2017,11,0
8198,London,United Kingdom,151,2.5,3.0,3.5,Apartment,2017,11,0
8199,London,United Kingdom,176,2.4,3.0,4.0,Hotel,2017,11,0
8200,London,United Kingdom,153,1.6,3.0,3.7,Bed and breakfast,2017,11,0
8201,London,United Kingdom,76,2.0,3.0,3.0,Hotel,2017,11,0
8202,London,United Kingdom,71,2.4,2.0,2.7,Hotel,2017,11,0
8203,London,United Kingdom,251,2.6,4.0,4.0,Hotel,2017,11,0
8204,London,United Kingdom,162,2.0,2.5,3.9,Hotel,2017,11,0
8205,London,United Kingdom,159,2.7,4.0,3.7,Apartment,2017,11,0
8206,London,United Kingdom,113,2.2,3.0,3.4,Hotel,2017,11,0
8207,London,United Kingdom,166,2.5,3.0,3.7,Hotel,2017,11,0
8208,London,United Kingdom,188,2.3,3.0,3.4,Hotel,2017,11,0
8209,London,United Kingdom,89,2.0,2.0,2.5,Hotel,2017,11,0
8210,London,United Kingdom,137,2.5,3.0,2.9,Hotel,2017,11,0
8211,London,United Kingdom,33,2.5,2.0,3.0,Hostel,2017,11,0
8212,London,United Kingdom,124,2.5,3.0,3.2,Hotel,2017,11,0
8213,London,United Kingdom,122,2.0,4.0,3.5,Apartment,2017,11,0
8214,London,United Kingdom,154,2.1,3.0,3.2,Bed and breakfast,2017,11,0
8215,London,United Kingdom,161,2.3,4.0,3.2,Hotel,2017,11,0
8216,London,United Kingdom,131,2.8,3.0,3.5,Hotel,2017,11,0
8217,London,United Kingdom,246,2.2,4.0,4.5,Hotel,2017,11,0
8218,London,United Kingdom,98,2.0,2.5,3.2,Hotel,2017,11,0
8219,London,United Kingdom,184,2.5,4.0,3.7,Guest House,2017,11,0
8220,London,United Kingdom,212,2.5,3.0,5.0,Apartment,2017,11,0
8221,London,United Kingdom,119,2.6,3.0,2.9,Apartment,2017,11,0
8222,London,United Kingdom,198,2.2,4.0,3.4,Hotel,2017,11,0
8223,London,United Kingdom,92,2.0,3.0,2.5,Hotel,2017,11,0
8224,London,United Kingdom,105,1.9,2.0,3.2,Hotel,2017,11,0
8225,London,United Kingdom,235,2.5,3.5,,Hotel,2017,11,0
8227,London,United Kingdom,74,2.6,2.0,2.4,Hotel,2017,11,0
8228,London,United Kingdom,142,2.3,3.0,3.9,Hotel,2017,11,0
8229,London,United Kingdom,116,2.5,3.0,3.7,Hotel,2017,11,0
8230,London,United Kingdom,81,2.2,2.0,2.4,Hotel,2017,11,0
8231,London,United Kingdom,113,2.6,3.0,2.5,Apartment,2017,11,0
8232,London,United Kingdom,198,2.3,4.0,3.5,Hotel,2017,11,0
8233,London,United Kingdom,191,1.9,4.0,3.4,Hotel,2017,11,0
8234,London,United Kingdom,137,2.2,3.0,3.2,Hotel,2017,11,0
8235,London,United Kingdom,74,2.3,2.5,2.5,Hotel,2017,11,0
8236,London,United Kingdom,313,2.1,4.0,4.1,Hotel,2017,11,0
8237,London,United Kingdom,112,2.8,3.0,2.7,Hotel,2017,11,0
8238,London,United Kingdom,138,2.5,3.0,3.0,Apartment,2017,11,0
8239,London,United Kingdom,157,2.7,3.0,4.0,Hotel,2017,11,0
8240,London,United Kingdom,142,2.6,4.0,3.7,Apartment,2017,11,0
8242,London,United Kingdom,126,2.7,2.5,4.0,Hotel,2017,11,0
8243,London,United Kingdom,217,2.3,4.0,3.7,Hotel,2017,11,0
8244,London,United Kingdom,137,2.0,2.5,3.2,Hotel,2017,11,0
8245,London,United Kingdom,159,2.3,2.5,3.5,Hotel,2017,11,0
8246,London,United Kingdom,108,2.0,2.5,2.7,Hotel,2017,11,0
8247,London,United Kingdom,135,2.2,3.0,2.2,Hotel,2017,11,0
8249,London,United Kingdom,159,2.5,3.0,3.5,Hotel,2017,11,0
8250,London,United Kingdom,173,2.2,4.0,3.7,Hotel,2017,11,0
8251,London,United Kingdom,218,2.1,4.0,3.2,Hotel,2017,11,0
8252,London,United Kingdom,258,2.1,5.0,4.1,Hotel,2017,11,0
8254,London,United Kingdom,242,2.7,4.5,,Apartment,2017,11,0
8258,London,United Kingdom,194,5.2,2.0,4.0,Hotel,2017,11,0
8261,London,United Kingdom,133,5.0,3.5,3.5,Hotel,2017,11,0
8262,London,United Kingdom,266,5.3,4.0,4.5,Hotel,2017,11,0
8263,London,United Kingdom,138,5.2,3.0,,Apartment,2017,11,0
8266,London,United Kingdom,151,8.3,4.0,4.0,Hotel,2017,11,0
8267,London,United Kingdom,105,8.3,4.0,3.5,Hotel,2017,11,0
8268,London,United Kingdom,95,7.2,3.5,3.0,Bed and breakfast,2017,11,0
8269,London,United Kingdom,187,7.2,3.5,4.3,Hotel,2017,11,0
8270,London,United Kingdom,273,8.4,3.0,4.1,Hotel,2017,11,0
8271,London,United Kingdom,190,7.0,3.5,4.5,Inn,2017,11,0
8272,London,United Kingdom,179,8.4,4.0,4.4,Hotel,2017,11,0
8273,London,United Kingdom,443,2.6,5.0,4.8,Hotel,2017,11,0
8274,London,United Kingdom,283,2.3,5.0,4.5,Hotel,2017,11,0
8275,London,United Kingdom,144,2.9,3.0,3.2,Hotel,2017,11,0
8276,London,United Kingdom,273,2.2,5.0,4.4,Hotel,2017,11,0
8277,London,United Kingdom,294,2.6,5.0,4.5,Hotel,2017,11,0
8278,London,United Kingdom,187,3.0,3.5,4.0,Hotel,2017,11,0
8279,London,United Kingdom,78,3.3,2.0,3.0,Bed and breakfast,2017,11,0
8280,London,United Kingdom,187,2.3,4.0,4.0,Hotel,2017,11,0
8281,London,United Kingdom,187,2.5,3.0,4.4,Apart-hotel,2017,11,0
8282,London,United Kingdom,124,2.5,3.0,1.0,Apartment,2017,11,0
8283,London,United Kingdom,241,2.3,4.0,,Apartment,2017,11,0
8284,London,United Kingdom,208,2.3,4.0,4.0,Hotel,2017,11,0
8285,London,United Kingdom,485,2.5,5.0,4.5,Hotel,2017,11,0
8286,London,United Kingdom,97,2.8,3.0,3.0,Hotel,2017,11,0
8287,London,United Kingdom,146,2.3,4.0,2.9,Inn,2017,11,0
8288,London,United Kingdom,106,4.2,3.0,3.2,Inn,2017,11,0
8289,London,United Kingdom,340,3.0,4.5,4.5,Hotel,2017,11,0
8290,London,United Kingdom,251,2.3,5.0,4.1,Hotel,2017,11,0
8291,London,United Kingdom,163,2.6,4.0,3.0,Hotel,2017,11,0
8292,London,United Kingdom,134,3.5,3.0,3.9,Hotel,2017,11,0
8294,London,United Kingdom,448,2.5,5.0,4.6,Apartment,2017,11,0
8295,London,United Kingdom,126,2.8,3.5,4.0,Apartment,2017,11,0
8298,London,United Kingdom,156,2.6,3.0,3.9,Hotel,2017,11,0
8301,London,United Kingdom,129,2.7,3.0,3.7,Apartment,2017,11,0
8302,London,United Kingdom,293,2.5,5.0,4.4,Hotel,2017,11,0
8304,London,United Kingdom,323,2.5,5.0,4.0,Hotel,2017,11,0
8305,London,United Kingdom,262,2.3,3.0,3.9,Hotel,2017,11,0
8306,London,United Kingdom,117,2.3,4.0,3.2,Apartment,2017,11,0
8307,London,United Kingdom,367,2.5,4.5,4.5,Hotel,2017,11,0
8308,London,United Kingdom,270,2.4,4.0,4.5,Hotel,2017,11,0
8309,London,United Kingdom,287,2.6,3.5,3.7,Apartment,2017,11,0
8311,London,United Kingdom,70,18.0,3.0,,Bed and breakfast,2017,11,0
8312,London,United Kingdom,75,18.0,3.0,2.7,Guest House,2017,11,0
8313,London,United Kingdom,57,17.0,2.5,3.2,Guest House,2017,11,0
8314,London,United Kingdom,73,17.0,3.0,3.4,Hotel,2017,11,0
8315,London,United Kingdom,182,18.0,4.0,4.1,Hotel,2017,11,0
8316,London,United Kingdom,114,17.0,4.0,4.4,Inn,2017,11,0
8317,London,United Kingdom,105,18.0,3.0,3.7,Hotel,2017,11,0
8318,London,United Kingdom,111,17.0,4.0,4.4,Hotel,2017,11,0
8319,London,United Kingdom,239,17.0,4.0,4.1,Hotel,2017,11,0
8320,London,United Kingdom,341,0.6,4.0,4.5,Hotel,2017,11,0
8321,London,United Kingdom,598,0.5,5.0,4.9,Hotel,2017,11,0
8322,London,United Kingdom,269,0.5,3.5,4.1,Hotel,2017,11,0
8324,London,United Kingdom,355,0.5,4.0,4.4,Hotel,2017,11,0
8325,London,United Kingdom,319,0.4,4.0,4.0,Hotel,2017,11,0
8331,London,United Kingdom,317,0.7,4.0,4.3,Hotel,2017,11,0
8332,London,United Kingdom,347,2.1,5.0,4.8,Hotel,2017,11,0
8333,London,United Kingdom,304,0.9,5.0,4.6,Hotel,2017,11,0
8334,London,United Kingdom,277,0.6,4.0,4.4,Hotel,2017,11,0
8335,London,United Kingdom,379,2.0,4.0,4.5,Hotel,2017,11,0
8337,London,United Kingdom,340,0.6,5.0,4.4,Hotel,2017,11,0
8338,London,United Kingdom,91,11.0,3.0,3.2,Hotel,2017,11,0
8339,London,United Kingdom,200,3.6,3.0,4.0,Hotel,2017,11,0
8340,London,United Kingdom,292,2.5,3.0,5.0,Apartment,2017,11,0
8341,London,United Kingdom,249,2.3,4.0,4.3,Hotel,2017,11,0
8342,London,United Kingdom,136,16.0,4.0,4.3,Hotel,2017,11,0
8344,London,United Kingdom,166,18.0,4.0,4.0,Hotel,2017,11,0
8345,London,United Kingdom,164,17.0,3.0,3.5,Hotel,2017,11,0
8346,London,United Kingdom,148,18.0,3.0,4.1,Hotel,2017,11,0
8348,London,United Kingdom,50,7.1,2.0,3.5,Hotel,2017,11,0
8350,London,United Kingdom,71,6.1,1.5,2.5,Hotel,2017,11,0
8352,London,United Kingdom,89,6.6,3.0,3.2,Hotel,2017,11,0
8353,London,United Kingdom,131,5.7,3.0,4.1,Hotel,2017,11,0
8354,London,United Kingdom,128,6.2,3.0,3.7,Hotel,2017,11,0
8355,London,United Kingdom,162,6.1,4.0,3.5,Apartment,2017,11,0
8356,London,United Kingdom,100,6.2,3.0,3.7,Hotel,2017,11,0
8357,London,United Kingdom,196,5.2,3.0,,Apartment,2017,11,0
8358,London,United Kingdom,65,5.8,2.5,5.0,Guest House,2017,11,0
8359,London,United Kingdom,118,5.8,4.0,4.4,Hotel,2017,11,0
8360,London,United Kingdom,82,6.3,3.0,2.0,Guest House,2017,11,0
8361,London,United Kingdom,78,6.6,3.0,3.4,Hotel,2017,11,0
8362,London,United Kingdom,95,5.5,3.0,4.0,Apartment,2017,11,0
8363,London,United Kingdom,63,6.7,3.0,3.5,Guest House,2017,11,0
8364,London,United Kingdom,129,6.0,2.5,,Hotel,2017,11,0
8366,London,United Kingdom,95,5.7,2.0,3.5,Apartment,2017,11,0
8367,London,United Kingdom,63,6.2,2.5,2.0,Guest House,2017,11,0
8368,London,United Kingdom,286,0.9,4.0,4.1,Apartment,2017,11,0
8369,London,United Kingdom,190,2.4,2.5,4.5,Hotel,2017,11,0
8370,London,United Kingdom,329,2.1,4.0,4.5,Hotel,2017,11,0
8371,London,United Kingdom,447,0.9,4.0,4.6,Hotel,2017,11,0
8372,London,United Kingdom,351,1.3,5.0,4.3,Hotel,2017,11,0
8373,London,United Kingdom,387,2.2,4.0,4.4,Hotel,2017,11,0
8374,London,United Kingdom,689,2.2,5.0,4.5,Hotel,2017,11,0
8375,London,United Kingdom,295,2.3,4.0,4.4,Hotel,2017,11,0
8377,London,United Kingdom,359,2.3,4.0,4.5,Hotel,2017,11,0
8378,London,United Kingdom,459,2.1,3.0,1.2,Guest House,2017,11,0
8379,London,United Kingdom,357,1.0,4.0,4.4,Hotel,2017,11,0
8380,London,United Kingdom,235,2.2,4.0,4.3,Apart-hotel,2017,11,0
8382,London,United Kingdom,280,1.2,4.0,4.1,Hotel,2017,11,0
8384,London,United Kingdom,252,2.2,4.0,3.5,Hotel,2017,11,0
8385,London,United Kingdom,364,1.9,5.0,4.6,Hotel,2017,11,0
8387,London,United Kingdom,321,2.1,4.0,4.1,Inn,2017,11,0
8388,London,United Kingdom,307,2.2,5.0,4.6,Hotel,2017,11,0
8389,London,United Kingdom,353,2.1,5.0,4.5,Hotel,2017,11,0
8390,London,United Kingdom,569,2.0,5.0,4.9,Apartment,2017,11,0
8391,London,United Kingdom,340,1.8,4.5,4.4,Hotel,2017,11,0
8392,London,United Kingdom,354,1.5,4.0,4.4,Apartment,2017,11,0
8393,London,United Kingdom,372,1.9,5.0,4.4,Hotel,2017,11,0
8394,London,United Kingdom,156,2.3,3.0,3.7,Apartment,2017,11,0
8395,London,United Kingdom,368,1.8,5.0,4.4,Hotel,2017,11,0
8398,London,United Kingdom,297,1.9,4.0,4.0,Hotel,2017,11,0
8399,London,United Kingdom,379,2.1,4.0,4.4,Hotel,2017,11,0
8400,London,United Kingdom,490,1.8,4.0,4.6,Hotel,2017,11,0
8403,London,United Kingdom,306,2.3,4.0,4.5,Hotel,2017,11,0
8405,London,United Kingdom,266,2.3,4.0,4.0,Apartment,2017,11,0
8410,London,United Kingdom,51,1.2,3.0,3.7,Hostel,2017,11,0
8411,London,United Kingdom,91,9.8,3.0,3.0,Guest House,2017,11,0
8412,London,United Kingdom,156,9.9,3.5,4.5,Hotel,2017,11,0
8413,London,United Kingdom,187,9.8,4.0,4.3,Hotel,2017,11,0
8414,London,United Kingdom,235,0.9,4.0,4.5,Hotel,2017,11,0
8415,London,United Kingdom,245,1.1,4.0,4.1,Hotel,2017,11,0
8416,London,United Kingdom,111,1.4,2.0,3.2,Guest House,2017,11,0
8418,London,United Kingdom,183,1.4,3.0,3.4,Hotel,2017,11,0
8419,London,United Kingdom,131,1.3,3.0,3.7,Bed and breakfast,2017,11,0
8420,London,United Kingdom,236,1.1,4.0,4.1,Apartment,2017,11,0
8421,London,United Kingdom,134,1.4,3.0,3.2,Bed and breakfast,2017,11,0
8422,London,United Kingdom,102,1.4,2.0,1.8,Bed and breakfast,2017,11,0
8423,London,United Kingdom,85,1.4,2.5,2.7,Hotel,2017,11,0
8424,London,United Kingdom,224,1.4,4.0,4.4,Guest House,2017,11,0
8425,London,United Kingdom,198,1.2,3.0,3.4,Guest House,2017,11,0
8426,London,United Kingdom,95,1.2,1.0,3.0,Hotel,2017,11,0
8427,London,United Kingdom,313,1.1,4.0,4.3,Hotel,2017,11,0
8428,London,United Kingdom,342,1.4,5.0,4.5,Hotel,2017,11,0
8429,London,United Kingdom,91,1.3,2.0,2.5,Hotel,2017,11,0
8430,London,United Kingdom,381,0.6,5.0,4.6,Hotel,2017,11,0
8431,London,United Kingdom,266,1.1,4.0,4.3,Hotel,2017,11,0
8432,London,United Kingdom,223,1.2,4.0,2.9,Hotel,2017,11,0
8434,London,United Kingdom,122,1.3,4.0,3.2,Apartment,2017,11,0
8435,London,United Kingdom,133,1.2,2.0,3.2,Hotel,2017,11,0
8436,London,United Kingdom,129,1.1,2.5,2.9,Hotel,2017,11,0
8437,London,United Kingdom,63,1.2,2.5,3.4,Hotel,2017,11,0
8439,London,United Kingdom,264,1.0,4.0,4.3,Hotel,2017,11,0
8441,London,United Kingdom,113,1.3,3.0,2.9,Bed and breakfast,2017,11,0
8442,London,United Kingdom,122,1.5,3.5,2.5,Apartment,2017,11,0
8443,London,United Kingdom,253,0.6,3.5,4.3,Hotel,2017,11,0
8444,London,United Kingdom,211,1.3,5.0,4.3,Guest House,2017,11,0
8446,London,United Kingdom,248,1.3,4.5,4.4,Hotel,2017,11,0
8447,London,United Kingdom,268,0.9,4.0,4.4,Hotel,2017,11,0
8449,London,United Kingdom,523,0.9,5.0,4.9,Hotel,2017,11,0
8450,London,United Kingdom,120,1.2,2.0,3.4,Guest House,2017,11,0
8451,London,United Kingdom,205,1.2,3.0,2.2,Hotel,2017,11,0
8452,London,United Kingdom,367,0.7,5.0,4.9,Hotel,2017,11,0
8453,London,United Kingdom,350,1.4,4.0,4.8,Hotel,2017,11,0
8454,London,United Kingdom,413,0.7,4.0,4.4,Hotel,2017,11,0
8455,London,United Kingdom,180,1.2,3.0,3.7,Hotel,2017,11,0
8457,London,United Kingdom,334,1.0,4.0,4.3,Inn,2017,11,0
8458,London,United Kingdom,137,1.3,3.0,3.4,Hotel,2017,11,0
8459,London,United Kingdom,95,1.3,2.5,1.7,Hotel,2017,11,0
8460,London,United Kingdom,72,1.3,2.0,2.0,Hotel,2017,11,0
8461,London,United Kingdom,164,1.3,3.0,3.9,Bed and breakfast,2017,11,0
8462,London,United Kingdom,94,1.3,2.0,3.0,Hotel,2017,11,0
8463,London,United Kingdom,106,1.3,2.5,2.5,Hotel,2017,11,0
8465,London,United Kingdom,530,1.0,5.0,4.9,Hotel,2017,11,0
8467,London,United Kingdom,410,0.7,4.0,4.5,Hotel,2017,11,0
8468,London,United Kingdom,266,1.4,4.0,4.0,Apart-hotel,2017,11,0
8477,London,United Kingdom,64,7.9,3.0,2.5,Hotel,2017,11,0
8478,London,United Kingdom,67,7.7,3.0,2.7,Guest House,2017,11,0
8479,London,United Kingdom,95,7.5,3.5,3.7,Hotel,2017,11,0
8480,London,United Kingdom,59,8.0,3.0,3.0,Guest House,2017,11,0
8481,London,United Kingdom,65,7.7,2.0,2.7,Inn,2017,11,0
8483,London,United Kingdom,66,7.7,3.0,4.1,Hotel,2017,11,0
8484,London,United Kingdom,112,7.6,4.0,4.5,Hotel,2017,11,0
8485,London,United Kingdom,137,7.5,4.0,4.5,Hotel,2017,11,0
8486,London,United Kingdom,74,8.4,2.5,2.5,Inn,2017,11,0
8487,London,United Kingdom,76,8.0,3.0,2.9,Guest House,2017,11,0
8489,London,United Kingdom,62,7.8,3.0,3.0,Hotel,2017,11,0
8490,London,United Kingdom,141,7.6,4.0,4.0,Hotel,2017,11,0
8491,London,United Kingdom,91,7.6,3.0,3.5,Hotel,2017,11,0
8492,London,United Kingdom,147,7.5,4.0,4.5,Hotel,2017,11,0
8493,London,United Kingdom,77,7.5,3.0,3.7,Hotel,2017,11,0
8494,London,United Kingdom,84,15.0,2.5,3.7,Bed and breakfast,2017,11,0
8495,London,United Kingdom,52,15.0,3.0,4.0,Guest House,2017,11,0
